ID,FiltRaces,QuestTitle_lang,BulletText_lang,UniqueBitFlag,ConditionID,FiltActiveQuest,FiltClasses,FiltCompletedQuestLogic,FiltMaxFactionID,FiltMaxFactionValue,FiltMinFactionID,FiltMinFactionValue,FiltMinSkillID,FiltMinSkillValue,FiltNonActiveQuest,BreadCrumbID,StartItem,WorldStateExpressionID,QuestInfoID,ContentTuningID,CovenantID,Field_9_0_2_36206_022,Flags[0],Flags[1],Flags[2],FiltCompletedQuest[0],FiltCompletedQuest[1],FiltCompletedQuest[2]
40966,-1,Ritualists in Our Midsts,,22074,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18647,109,347,0,3,37290240,0,0,0,0,0
40978,-1,Bears Behaving Badly,,21863,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18623,109,347,0,3,37290240,0,0,0,0,0
40979,-1,Preying on Poachers,,21862,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18622,109,347,0,3,37290240,0,0,0,0,0
40980,-1,Boilback Plague,,21864,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18624,109,347,0,3,37290240,0,0,0,0,0
40981,-1,Blackswell Naga Incursion: Highmountain,,26356,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18840,0,347,0,3,37290240,0,0,0,0,0
40984,-1,Murkwater Naga Incursion: Highmountain,,21891,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18841,0,347,0,3,37290240,0,0,0,0,0
40985,-1,Rimescale Naga Incursion: Highmountain,,21892,47899,0,-1,0,0,0,0,0,0,0,0,0,0,20815,109,347,0,3,37290240,0,0,0,0,0
41011,-1,Umbralshard Rituals,,21850,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18649,109,347,0,3,37290240,0,0,0,0,0
41013,-1,Darkbrul Arena,,23463,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18196,113,347,0,3,3735808,0,0,0,0,0
41014,-1,Fury Road,,26248,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18648,109,347,0,3,41615616,8192,0,0,0,0
41024,-1,Dirge of the Dead,,21901,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18260,109,347,0,3,37290240,0,0,0,0,0
41025,-1,Rise of the Fallen,,21902,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18261,109,347,0,3,37290240,0,0,0,0,0
41026,-1,Back to the Shadows,,21904,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18262,109,347,0,3,37290240,0,0,0,0,0
41055,-1,Primal Payback,,21947,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18334,109,347,0,3,34144512,0,0,0,0,0
41057,-1,Primal Payback,,21951,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18335,109,347,0,3,34144512,0,0,0,0,0
41076,-1,Munitions Testing,,21967,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18635,109,347,0,3,36241664,16384,0,0,0,0
41077,-1,Munitions Testing,,21968,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18636,109,347,0,3,36241664,16384,0,0,0,0
41078,-1,Munitions Testing,,21969,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18637,109,347,0,3,36241664,0,0,0,0,0
41089,-1,Lords of the Hills,,21987,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18201,136,347,0,3,3735808,0,0,0,0,0
41090,-1,Lords of the Hills,,21986,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18202,136,347,0,3,3735808,0,0,0,0,0
41091,-1,Lords of the Hills,,21988,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18203,136,347,0,3,3735808,0,0,0,0,0
41093,-1,DANGER: Durguth,,22136,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18213,136,347,0,3,3735872,0,0,0,0,0
41095,-1,Critical Crops,,21997,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18913,109,347,0,3,7930112,0,0,0,0,0
41122,-1,Mists Take You,,22021,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18927,109,347,0,3,37290240,0,0,0,0,0
41127,-1,Gunksnout Infestation,,22068,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18929,109,347,0,3,37290240,0,0,0,0,0
41130,-1,Don't Fear the Weeper,,22033,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18255,109,347,0,3,34144512,0,0,0,0,0
41131,-1,Bound to the Sea,,22034,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18256,109,347,0,3,34144512,0,0,0,0,0
41132,-1,Queen of Serpents,,22036,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18258,109,347,0,3,34144512,0,0,0,0,0
41133,-1,Breaking Bones,,22037,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18257,109,347,0,3,34144512,0,0,0,0,0
41144,-1,Return to the River,,22057,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18330,109,347,0,3,37290240,8192,0,0,0,0
41145,-1,Water of Life,,22058,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18331,109,347,0,3,37290240,0,0,0,0,0
41196,-1,Leystone Basilisks,,22118,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18225,120,347,0,3,34144576,0,0,0,0,0
41198,-1,Leystone Basilisks,,22120,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18226,120,347,0,3,34144576,0,0,0,0,0
41199,-1,Leystone Rumblers,,22122,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18227,120,347,0,3,34144576,0,0,0,0,0
41200,-1,Rough Leystone Outcropping,,22121,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18228,120,347,0,3,34144576,0,0,0,0,0
41201,-1,Coarse Leystone Outcropping,,22123,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18229,120,347,0,3,34144576,0,0,0,0,0
41202,-1,Crude Leystone Seams,,22124,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18230,120,347,0,3,34144576,0,0,0,0,0
41203,-1,Bright Leystone Deposits,,22125,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18231,120,347,0,3,34144576,0,0,0,0,0
41204,-1,Hard Leystone Deposits,,22126,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18232,120,347,0,3,34144576,0,0,0,0,0
41205,-1,Warm Leystone Deposits,,22127,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18233,120,347,0,3,34144576,0,0,0,0,0
41206,-1,Work Order: Leystone,,22128,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18234,120,347,0,3,524608,0,0,0,0,0
41207,-1,Supplies Needed: Leystone,,22129,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18235,109,347,0,3,524608,0,0,0,0,0
41208,-1,Brimstone Destroyer,,22130,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18236,120,347,0,3,34144576,0,0,0,0,0
41209,-1,Brimstone Destroyer,,22131,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18237,120,347,0,3,34144576,0,0,0,0,0
41210,-1,Brimstone Destroyer,,22132,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18238,120,347,0,3,34144576,0,0,0,0,0
41211,-1,Neltharion's Lair: Neltharion's Treasure,,22912,42902,0,-1,0,0,0,0,0,0,0,0,0,0,18839,137,347,0,3,35193152,0,2,0,0,0
41219,-1,Flourishing Foxflower,,22147,47899,0,-1,0,0,0,0,0,2550,25,0,0,0,18251,119,347,0,3,34144576,0,0,0,0,0
41223,-1,Work Order: Foxflower,,22151,47899,0,-1,0,0,0,0,0,2550,25,0,0,0,18266,119,347,0,3,524608,0,0,0,0,0
41224,-1,Supplies Needed: Foxflower,,22152,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18267,109,347,0,3,524608,0,0,0,0,0
41225,-1,Felwort,,22153,47899,0,-1,0,0,0,0,0,2550,25,0,0,0,18268,119,347,0,3,34144576,0,0,0,0,0
41227,-6184943489809468494,Warden Tower Assault: Cordana's Apex,,24888,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18272,113,347,0,3,37290240,0,0,0,0,0
41228,-1,Foxflower Cluster,,22156,47899,0,-1,0,0,0,0,0,2550,25,0,0,0,18269,119,347,0,3,34144576,0,0,0,0,0
41232,-1,Thick Ironhorn Hide,,22162,47899,0,-1,0,0,0,0,0,2558,25,0,0,0,18278,124,347,0,3,34144576,0,0,0,0,0
41233,-1,Bristled Bear Skin,,22163,47899,0,-1,0,0,0,0,0,2558,25,0,0,0,18279,124,347,0,3,34144576,0,0,0,0,0
41234,-1,Shaggy Saber Hide,,22164,47899,0,-1,0,0,0,0,0,2558,25,0,0,0,18280,124,347,0,3,34144576,0,0,0,0,0
41235,-1,Work Order: Stonehide Leather,,22165,47899,0,-1,0,0,0,0,0,2558,25,0,0,0,18281,124,347,0,3,524608,0,0,0,0,0
41236,-1,Where's Our Wine?,,22168,0,0,-1,0,0,0,0,0,0,0,0,0,0,18626,0,347,0,3,34144512,0,0,41559,0,0
41237,-1,Supplies Needed: Stonehide Leather,,22166,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18282,109,347,0,3,524608,0,0,0,0,0
41238,-1,Calcified Wormscales,,22167,47899,0,-1,0,0,0,0,0,2558,25,0,0,0,18283,124,347,0,3,34144576,0,0,0,0,0
41239,-1,Felhide,,22169,47899,0,-1,0,0,0,0,0,2558,25,0,0,0,18284,124,347,0,3,34144576,0,0,0,0,0
41240,-1,Work Order: Highmountain Salmon,,22170,47899,0,-1,0,0,0,0,0,356,75,0,0,0,18285,130,347,0,3,524608,0,0,0,0,0
41242,-1,Slab of Bacon,,22172,47899,0,-1,0,0,0,0,0,2542,25,0,0,0,18288,131,347,0,3,34144576,0,0,0,0,0
41243,-1,Huge Highmountain Salmon,,22173,47899,0,-1,0,0,0,0,0,356,75,0,0,0,18300,130,347,0,3,34144576,0,0,0,0,0
41244,-1,Lively Highmountain Salmon,,22174,47899,0,-1,0,0,0,0,0,356,75,0,0,0,18301,130,347,0,3,34144576,0,0,0,0,0
41252,-1,Wild Northern Barracuda,,22182,47899,0,-1,0,0,0,0,0,356,75,0,0,0,18305,130,347,0,3,34144576,0,0,0,0,0
41253,-1,Migrating Highmountain Salmon,,22183,47899,0,-1,0,0,0,0,0,356,75,0,0,0,18328,130,347,0,3,34144576,0,0,0,0,0
41257,6130900294268439629,Warden Tower Assault: Cordana's Apex,,22155,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18430,113,347,0,3,37290240,0,0,0,0,0
41259,-1,Slab of Bacon,,22209,47901,0,-1,0,0,0,0,0,2542,25,0,0,0,18336,131,347,0,3,34144576,0,0,0,0,0
41260,-1,Slab of Bacon,,22210,47895,0,-1,0,0,0,0,0,2542,25,0,0,0,18337,131,347,0,3,34144576,0,0,0,0,0
41261,-1,Slab of Bacon,,26359,47897,0,-1,0,0,0,0,0,2542,25,0,0,0,18338,131,347,0,3,34144576,0,0,0,0,0
41262,-1,Slab of Bacon,,22212,38948,0,-1,0,0,0,0,0,2542,25,0,0,0,18339,131,347,0,3,34144576,0,0,0,0,0
41264,-1,Lively Cursed Queenfish,,22214,47901,0,-1,0,0,0,0,0,356,75,0,0,0,18340,130,347,0,3,34144576,0,0,0,0,0
41265,-1,Huge Cursed Queenfish,,22215,47901,0,-1,0,0,0,0,0,356,75,0,0,0,18341,130,347,0,3,34144576,0,0,0,0,0
41266,-1,Raft Fishing,,22216,47901,0,-1,0,0,0,0,0,356,75,0,0,0,18342,130,347,0,3,34144576,0,0,0,0,0
41267,-1,Work Order: Cursed Queenfish,,22217,47901,0,-1,0,0,0,0,0,356,75,0,0,0,18343,130,347,0,3,524608,16384,0,0,0,0
41268,-1,Queen Queenfish,,22218,47901,0,-1,0,0,0,0,0,356,75,0,0,0,18344,130,347,0,3,34144576,0,0,0,0,0
41269,-1,Lively Mossgill Perch,,22219,47895,0,-1,0,0,0,0,0,356,75,0,0,0,18345,130,347,0,3,34144576,0,0,0,0,0
41270,-1,Huge Mossgill Perch,,22220,47895,0,-1,0,0,0,0,0,356,75,0,0,0,18346,130,347,0,3,34144576,0,0,0,0,0
41271,-1,Into the Whirlpool,,22221,47895,0,-1,0,0,0,0,0,356,75,0,0,0,18347,130,347,0,3,34144576,0,0,0,0,0
41272,-1,Work Order: Mossgill Perch,,22222,47895,0,-1,0,0,0,0,0,356,75,0,0,0,18348,130,347,0,3,524608,0,0,0,0,0
41273,-1,Buoy Fishing,,22223,47895,0,-1,0,0,0,0,0,356,75,0,0,0,18349,130,347,0,3,34275648,0,0,0,0,0
41274,-1,Lively Stormrays,,22224,47897,0,-1,0,0,0,0,0,356,75,0,0,0,18350,130,347,0,3,34144576,0,0,0,0,0
41275,-1,Huge Stormrays,,22225,47897,0,-1,0,0,0,0,0,356,75,0,0,0,18351,130,347,0,3,34144576,0,0,0,0,0
41276,-1,Rocket Boot Fishing,,22226,47897,0,-1,0,0,0,0,0,356,75,0,0,0,18352,130,347,0,3,34144576,0,0,0,0,0
41277,-1,Work Order: Stormrays,,22227,47897,0,-1,0,0,0,0,0,356,75,0,0,0,18353,130,347,0,3,524608,0,0,0,0,0
41278,-1,Slippery Stormrays,,22228,47897,0,-1,0,0,0,0,0,356,75,0,0,0,18354,130,347,0,3,1769792,8192,0,0,0,0
41279,-1,Lively Runescale Koi,,22229,38948,0,-1,0,0,0,0,0,356,75,0,0,0,18355,130,347,0,3,34144576,0,0,0,0,0
41280,-1,Huge Runescale Koi,,22230,38948,0,-1,0,0,0,0,0,356,75,0,0,0,18356,130,347,0,3,34144576,0,0,0,0,0
41282,-1,Work Order: Runescale Koi,,22232,45166,0,-1,0,0,0,0,0,356,75,0,0,0,18358,130,347,0,3,524608,0,0,0,0,0
41283,-1,The Angler Mangler,,22233,38948,0,-1,0,0,0,0,0,356,75,0,0,0,18359,130,347,0,3,34144576,0,0,0,0,0
41286,-1,Aethril Cluster,,22236,47901,0,-1,0,0,0,0,0,2550,25,0,0,0,18371,119,347,0,3,34144576,0,0,0,0,0
41287,-1,Work Order: Aethril,,22237,47901,0,-1,0,0,0,0,0,2550,25,0,0,0,18372,119,347,0,3,524608,0,0,0,0,0
41288,-1,Supplies Needed: Aethril,,22238,47901,0,-1,0,0,0,0,0,0,0,0,0,0,18373,109,347,0,3,524608,0,0,0,0,0
41289,-1,Flourishing Aethril,,22239,47901,0,-1,0,0,0,0,0,2550,25,0,0,0,18374,119,347,0,3,34144576,0,0,0,0,0
41290,-1,Aqueous Aethril,,22240,47901,0,-1,0,0,0,0,0,2550,25,0,0,0,18375,119,347,0,3,34144576,0,0,0,0,0
41291,-1,Dreamleaf Cluster,,22241,47895,0,-1,0,0,0,0,0,2550,25,0,0,0,18376,119,347,0,3,34144576,0,0,0,0,0
41292,-1,Work Order: Dreamleaf,,22242,47895,0,-1,0,0,0,0,0,2550,25,0,0,0,18377,119,347,0,3,524608,0,0,0,0,0
41293,-1,Supplies Needed: Dreamleaf,,22243,47895,0,-1,0,0,0,0,0,0,0,0,0,0,18378,109,347,0,3,524608,0,0,0,0,0
41294,-1,Flourishing Dreamleaf,,22244,47895,0,-1,0,0,0,0,0,2550,25,0,0,0,18379,119,347,0,3,34144576,0,0,0,0,0
41295,-1,Dreamleaf-Covered Ancient,,22245,47895,0,-1,0,0,0,0,0,2550,25,0,0,0,18380,119,347,0,3,34144576,0,0,0,0,0
41296,-1,Fjarnskaggl Cluster,,22246,47897,0,-1,0,0,0,0,0,2550,25,0,0,0,18381,119,347,0,3,34144576,0,0,0,0,0
41297,-1,Work Order: Fjarnskaggl,,22247,47897,0,-1,0,0,0,0,0,2550,25,0,0,0,18382,119,347,0,3,524608,0,0,0,0,0
41298,-1,Supplies Needed: Fjarnskaggl,,22248,47897,0,-1,0,0,0,0,0,0,0,0,0,0,18383,109,347,0,3,524608,0,0,0,0,0
41299,-1,Flourishing Fjarnskaggl,,22249,47897,0,-1,0,0,0,0,0,2550,25,0,0,0,18384,119,347,0,3,34144576,0,0,0,0,0
41300,-1,Singed Fjarnskaggl,,22250,47897,0,-1,0,0,0,0,0,2550,25,0,0,0,18385,119,347,0,3,34144576,0,0,0,0,0
41301,-1,Starlight Rose Cluster,,22251,38948,0,-1,0,0,0,0,0,2550,25,0,0,0,18386,119,347,0,3,34144576,0,0,0,0,0
41302,-1,Work Order: Starlight Roses,,22252,45166,0,-1,0,0,0,0,0,2550,25,0,0,0,18387,119,347,0,3,524608,0,0,0,0,0
41303,-1,Supplies Needed: Starlight Roses,,22253,45166,0,-1,0,0,0,0,0,0,0,0,0,0,18388,109,347,0,3,524608,0,0,0,0,0
41304,-1,Flourishing Starlight Roses,,22254,38948,0,-1,0,0,0,0,0,2550,25,0,0,0,18389,119,347,0,3,34144576,0,0,0,0,0
41305,-1,Nightborne Herb Trader,,22255,38948,0,-1,0,0,0,0,0,2550,25,0,0,0,18390,119,347,0,3,34144576,0,0,0,0,0
41308,-1,Border Reinforcements,,22262,38948,0,-1,0,0,0,0,0,0,0,0,0,0,18392,109,347,0,3,37290240,0,0,0,0,0
41311,-1,Work Order: Leystone,,22267,47901,0,-1,0,0,0,0,0,2566,25,0,0,0,18391,120,347,0,3,524608,0,0,0,0,0
41312,-1,Work Order: Leystone,,22268,47895,0,-1,0,0,0,0,0,2566,25,0,0,0,18393,120,347,0,3,524608,0,0,0,0,0
41313,-1,Work Order: Leystone,,22269,47897,0,-1,0,0,0,0,0,2566,25,0,0,0,18394,120,347,0,3,524608,0,0,0,0,0
41314,-1,Work Order: Felslate,,22270,45166,0,-1,0,0,0,0,0,2566,25,0,0,0,18395,120,347,0,3,524608,0,0,0,0,0
41315,-1,Supplies Needed: Leystone,,22271,47901,0,-1,0,0,0,0,0,0,0,0,0,0,18396,109,347,0,3,524608,0,0,0,0,0
41316,-1,Supplies Needed: Leystone,,22272,47895,0,-1,0,0,0,0,0,0,0,0,0,0,18397,109,347,0,3,524608,0,0,0,0,0
41317,-1,Supplies Needed: Leystone,,22273,47897,0,-1,0,0,0,0,0,0,0,0,0,0,18398,109,347,0,3,524608,0,0,0,0,0
41318,-1,Supplies Needed: Felslate,,22274,45166,0,-1,0,0,0,0,0,0,0,0,0,0,18399,109,347,0,3,524608,0,0,0,0,0
41322,-1,Unscratched Hippogryph Scale,,22278,47901,0,-1,0,0,0,0,0,2558,25,0,0,0,18401,124,347,0,3,34144576,0,0,0,0,0
41323,-1,Fatty Lion Seal Skin,,22279,47901,0,-1,0,0,0,0,0,2558,25,0,0,0,18402,124,347,0,3,34144576,0,0,0,0,0
41324,-1,Silky Prowler Fur,,22280,47901,0,-1,0,0,0,0,0,2558,25,0,0,0,18403,124,347,0,3,34144576,0,0,0,0,0
41326,-1,Work Order: Stormscales,,22284,47901,0,-1,0,0,0,0,0,2558,25,0,0,0,18405,124,347,0,3,524608,0,0,0,0,0
41327,-1,Supplies Needed: Stormscales,,22285,47901,0,-1,0,0,0,0,0,0,0,0,0,0,18406,109,347,0,3,524608,0,0,0,0,0
41333,-1,Rugged Wolf Hide,,22293,47895,0,-1,0,0,0,0,0,2558,25,0,0,0,18407,124,347,0,3,34144576,0,0,0,0,0
41334,-1,Musky Bear Hide,,22291,47895,0,-1,0,0,0,0,0,2558,25,0,0,0,18408,124,347,0,3,34144576,0,0,0,0,0
41336,-1,Bristly Musken Hide,,22292,47897,0,-1,0,0,0,0,0,2558,25,0,0,0,18409,124,347,0,3,34144576,0,0,0,0,0
41337,-1,Pristine Stag Hide,,22294,47895,0,-1,0,0,0,0,0,2558,25,0,0,0,18410,124,347,0,3,34144576,0,0,0,0,0
41338,-1,Work Order: Stonehide Leather,,22295,47895,0,-1,0,0,0,0,0,2558,25,0,0,0,18411,124,347,0,3,524608,0,0,0,0,0
41339,-1,Supplies Needed: Stonehide Leather,,22296,47895,0,-1,0,0,0,0,0,0,0,0,0,0,18412,109,347,0,3,524608,0,0,0,0,0
41340,-1,Perfect Storm Drake Scale,,22297,47897,0,-1,0,0,0,0,0,2558,25,0,0,0,18413,124,347,0,3,34144576,0,0,0,0,0
41342,-1,Thick Bear Hide,,22299,47897,0,-1,0,0,0,0,0,2558,25,0,0,0,18415,124,347,0,3,34144576,0,0,0,0,0
41343,-1,Solid Crabshell Fragment,,22300,47897,0,-1,0,0,0,0,0,2558,25,0,0,0,18416,124,347,0,3,34144576,0,0,0,0,0
41344,-1,Work Order: Stormscales,,22301,47897,0,-1,0,0,0,0,0,2558,25,0,0,0,18417,124,347,0,3,524608,0,0,0,0,0
41345,-1,Supplies Needed: Stormscales,,22302,47897,0,-1,0,0,0,0,0,0,0,0,0,0,18418,109,347,0,3,524608,0,0,0,0,0
41346,-1,Velvety Stalker Hide,,22303,38948,0,-1,0,0,0,0,0,2558,25,0,0,0,18419,124,347,0,3,34144576,0,0,0,0,0
41347,-1,Extra-Rancid Felhound Hide,,22304,38948,0,-1,0,0,0,0,0,2558,25,0,0,0,18420,124,347,0,3,34144576,0,0,0,0,0
41349,-1,Rock-Hard Crab Chitin,,22306,38948,0,-1,0,0,0,0,0,2558,25,0,0,0,18422,124,347,0,3,34144576,0,0,0,0,0
41350,-1,Work Order: Stonehide Leather,,22307,45166,0,-1,0,0,0,0,0,2558,25,0,0,0,18423,124,347,0,3,524608,0,0,0,0,0
41351,-1,Supplies Needed: Stonehide Leather,,22308,45166,0,-1,0,0,0,0,0,0,0,0,0,0,18424,109,347,0,3,524608,0,0,0,0,0
41352,-1,Felslate Basilisks,,22309,38948,0,-1,0,0,0,0,0,2566,25,0,0,0,18425,120,347,0,3,34144576,0,0,0,0,0
41353,-1,Odious Felslate Outcropping,,22310,38948,0,-1,0,0,0,0,0,2566,25,0,0,0,18427,120,347,0,3,34144576,0,0,0,0,0
41354,-1,Shattered Felslate Seams,,22311,38948,0,-1,0,0,0,0,0,2566,25,0,0,0,18428,120,347,0,3,34144576,0,0,0,0,0
41357,-1,Primordial Felslate Deposits,,22312,38948,0,-1,0,0,0,0,0,2566,25,0,0,0,18429,120,347,0,3,34144576,0,0,0,0,0
41365,-1,The Problem at Hand: Felsworn,,22321,0,0,-1,0,0,0,0,0,0,0,0,0,0,18437,0,331,0,3,3735808,0,0,0,0,0
41414,-1,Weapons of Deathwing,,26234,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18426,109,347,0,3,37290240,0,0,0,0,0
41416,-1,Retake the Skyhorn,,22384,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18631,109,347,0,3,37290240,0,0,0,0,0
41417,-1,Jeremy's Test Criteria-Based Progress Bar,,22382,0,0,-1,0,0,0,0,0,0,0,0,0,0,18632,0,333,0,3,589824,131072,0,0,0,0
41420,-6184943489809468494,Warden Tower Assault: Nightwatcher's Perch,,22392,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18430,113,347,0,3,37290240,0,0,0,0,0
41421,6130900294268439629,Warden Tower Assault: Nightwatcher's Perch,,24887,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18272,113,347,0,3,37290240,0,0,0,0,0
41427,-1,Get Vrekt,,22411,47897,0,-1,0,0,0,0,0,0,0,0,0,0,18656,109,347,0,3,37290240,0,0,0,0,0
41428,-1,Unstable Portal,,22401,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18686,109,347,0,3,41484544,0,0,0,0,0
41429,-1,Corrupted Waters,,22402,47899,0,-1,0,0,0,0,0,0,0,0,0,0,18687,109,347,0,3,41484544,0,0,0,0,0
41432,-1,Fiery Leystone Deposits,,22413,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18658,120,347,0,3,34144576,0,0,0,0,0
41433,-1,Massive Leystone Deposits,,22414,47899,0,-1,0,0,0,0,0,2566,25,0,0,0,18659,120,347,0,3,34144576,0,0,0,0,0
41434,-1,Glowing Leystone Deposits,,22415,47901,0,-1,0,0,0,0,0,2566,25,0,0,0,18660,120,347,0,3,34144576,0,0,0,0,0
41435,-1,Smooth Leystone Deposits,,22416,47901,0,-1,0,0,0,0,0,2566,25,0,0,0,18661,120,347,0,3,34144576,0,0,0,0,0
41437,-1,Fine Leystone Deposits,,22417,47901,0,-1,0,0,0,0,0,2566,25,0,0,0,18662,120,347,0,3,34144576,0,0,0,0,0
41438,-1,Charged Leystone Deposits,,22418,47901,0,-1,0,0,0,0,0,2566,25,0,0,0,18663,120,347,0,3,34144576,0,0,0,0,0
41439,-1,Exquisite Leystone Deposits,,22419,47895,0,-1,0,0,0,0,0,2566,25,0,0,0,18664,120,347,0,3,34144576,0,0,0,0,0
41440,-1,Magnificent Leystone Deposits,,22420,47895,0,-1,0,0,0,0,0,2566,25,0,0,0,18665,120,347,0,3,34144576,0,0,0,0,0
41441,-1,Superior Leystone Deposits,,22422,47895,0,-1,0,0,0,0,0,2566,25,0,0,0,18666,120,347,0,3,34144576,0,0,0,0,0
41442,-1,Striking Leystone Deposits,,22423,47897,0,-1,0,0,0,0,0,2566,25,0,0,0,18667,120,347,0,3,34144576,0,0,0,0,0
41443,-1,Ancient Leystone Deposits,,22424,47897,0,-1,0,0,0,0,0,2566,25,0,0,0,18668,120,347,0,3,34144576,0,0,0,0,0
41444,-1,Dark Leystone Deposits,,22425,47897,0,-1,0,0,0,0,0,2566,25,0,0,0,18669,120,347,0,3,34144576,0,0,0,0,0
41445,-1,Stormy Leystone Deposits,,22426,47897,0,-1,0,0,0,0,0,2566,25,0,0,0,18670,120,347,0,3,34144576,0,0,0,0,0
41446,-1,Darkened Felslate Deposits,,22427,38948,0,-1,0,0,0,0,0,2566,25,0,0,0,18671,120,347,0,3,34144576,0,0,0,0,0
41447,-1,Burning Felslate Deposits,,22428,38948,0,-1,0,0,0,0,0,2566,25,0,0,0,18672,120,347,0,3,34144576,0,0,0,0,0
41448,-1,Heavy Felslate Deposits,,22429,38948,0,-1,0,0,0,0,0,2566,25,0,0,0,18673,120,347,0,3,34144576,0,0,0,0,0
41451,-1,Assault on Hrydshal,,22446,47897,0,-1,0,0,0,0,0,0,0,0,0,0,18674,109,347,0,3,41484544,0,0,0,0,0
41454,-1,Luminous Leystone Outcropping,,22670,47901,0,-1,0,0,0,0,0,2566,25,0,0,0,18678,120,347,0,3,34144576,0,0,0,0,0
41455,-1,Gleaming Leystone Outcropping,,22440,47901,0,-1,0,0,0,0,0,2566,25,0,0,0,18679,120,347,0,3,34144576,0,0,0,0,0
41457,-1,Radiant Leystone Outcropping,,22442,47895,0,-1,0,0,0,0,0,2566,25,0,0,0,18680,120,347,0,3,34144576,0,0,0,0,0
41458,-1,Hardened Leystone Outcropping,,22443,47895,0,-1,0,0,0,0,0,2566,25,0,0,0,18681,120,347,0,3,34144576,0,0,0,0,0
41459,-1,Dense Leystone Outcropping,,22444,47897,0,-1,0,0,0,0,0,2566,25,0,0,0,18682,120,347,0,3,34144576,0,0,0,0,0
41460,-1,Primal Leystone Outcropping,,22445,47897,0,-1,0,0,0,0,0,2566,25,0,0,0,18683,120,347,0,3,38338880,0,0,0,0,0
41461,-1,Malevolent Felslate Outcropping,,22447,38948,0,-1,0,0,0,0,0,2566,25,0,0,0,18684,120,347,0,3,34144576,0,0,0,0,0
41481,-1,Brimstone Destroyer,,22464,47901,0,-1,0,0,0,0,0,2566,25,0,0,0,18688,120,347,0,3,34144576,0,0,0,0,0
41482,-1,Brimstone Destroyer,,22465,47901,0,-1,0,0,0,0,0,2566,25,0,0,0,18689,120,347,0,3,34144576,0,0,0,0,0
41483,-1,Brimstone Destroyer,,22466,47901,0,-1,0,0,0,0,0,2566,25,0,0,0,18690,120,347,0,3,34144576,0,0,0,0,0
41484,-1,Brimstone Destroyer,,22468,47895,0,-1,0,0,0,0,0,2566,25,0,0,0,18691,120,347,0,3,34144576,0,0,0,0,0
41486,-1,Brimstone Destroyer,,22469,47895,0,-1,0,0,0,0,0,2566,25,0,0,0,18692,120,347,0,3,34144576,0,0,0,0,0
