ID,DeclinedWord,CaseIndex,DeclinedWordID
2733523,ворующему червю,2,397046
2733524,ворующего червя,3,397046
2733525,ворующим червем,4,397046
2733526,ворующем черве,5,397046
2733527,Ворчуна-старшего,1,397047
2733528,Ворчуну-старшему,2,397047
2733529,Ворчуна-старшего,3,397047
2733530,Ворчуном-старшим,4,397047
2733531,Ворчуне-старшем,5,397047
2733532,воспламененного угля,1,397048
2733533,воспламененному углю,2,397048
2733534,воспламененный уголь,3,397048
2733535,воспламененным углем,4,397048
2733536,воспламененном угле,5,397048
2733537,воспоминания о враге,1,397049
2733538,воспоминанию о враге,2,397049
2733539,воспоминание о враге,3,397049
2733540,воспоминанием о враге,4,397049
2733541,воспоминании о враге,5,397049
2733542,воспоминания о долге,1,397050
2733543,воспоминанию о долге,2,397050
2733544,воспоминание о долге,3,397050
2733545,воспоминанием о долге,4,397050
2733546,воспоминании о долге,5,397050
2733547,воспоминания о душе дракона,1,397051
2733548,воспоминанию о душе дракона,2,397051
2733549,воспоминание о душе дракона,3,397051
2733550,воспоминанием о душе дракона,4,397051
2733551,воспоминании о душе дракона,5,397051
2733552,воспоминания о заклинателе,1,397052
2733553,воспоминанию о заклинателе,2,397052
2733554,воспоминание о заклинателе,3,397052
2733555,воспоминанием о заклинателе,4,397052
2733556,воспоминании о заклинателе,5,397052
2733557,воспоминания о заклинательнице,1,397053
2733558,воспоминанию о заклинательнице,2,397053
2733559,воспоминание о заклинательнице,3,397053
2733560,воспоминанием о заклинательнице,4,397053
2733561,воспоминании о заклинательнице,5,397053
2733562,воспоминания о защитнике,1,397054
2733563,воспоминанию о защитнике,2,397054
2733564,воспоминание о защитнике,3,397054
2733565,воспоминанием о защитнике,4,397054
2733566,воспоминании о защитнике,5,397054
2733567,воспоминания о защитнице,1,397055
2733568,воспоминанию о защитнице,2,397055
2733569,воспоминание о защитнице,3,397055
2733570,воспоминанием о защитнице,4,397055
2733571,воспоминании о защитнице,5,397055
2733572,воспоминания о лоялисте,1,397056
2733573,воспоминанию о лоялисте,2,397056
2733574,воспоминание о лоялисте,3,397056
2733575,воспоминанием о лоялисте,4,397056
2733576,воспоминании о лоялисте,5,397056
2733577,воспоминания о повелителе,1,397057
2733578,воспоминанию о повелителе,2,397057
2733579,воспоминание о повелителе,3,397057
2733580,воспоминанием о повелителе,4,397057
2733581,воспоминании о повелителе,5,397057
2733582,воспоминания о предателе,1,397058
2733583,воспоминанию о предателе,2,397058
2733584,воспоминание о предателе,3,397058
2733585,воспоминанием о предателе,4,397058
2733586,воспоминании о предателе,5,397058
2733587,воспоминания о сестре-предательнице,1,397059
2733588,воспоминанию о сестре-предательнице,2,397059
2733589,воспоминание о сестре-предательнице,3,397059
2733590,воспоминанием о сестре-предательнице,4,397059
2733591,воспоминании о сестре-предательнице,5,397059
2733592,воспоминания об атакующей,1,397060
2733593,воспоминанию об атакующей,2,397060
2733594,воспоминание об атакующей,3,397060
2733595,воспоминанием об атакующей,4,397060
2733596,воспоминании об атакующей,5,397060
2733597,воспоминания об атакующем,1,397061
2733598,воспоминанию об атакующем,2,397061
2733599,воспоминание об атакующем,3,397061
2733600,воспоминанием об атакующем,4,397061
2733601,воспоминании об атакующем,5,397061
2733602,воспоминания об истязателе,1,397062
2733603,воспоминанию об истязателе,2,397062
2733604,воспоминание об истязателе,3,397062
2733605,воспоминанием об истязателе,4,397062
2733606,воспоминании об истязателе,5,397062
2733607,воссозданного драктира,1,397063
2733608,воссозданному драктиру,2,397063
2733609,воссозданного драктира,3,397063
2733610,воссозданным драктиром,4,397063
2733611,воссозданном драктире,5,397063
2733612,воссозданного магменталя,1,397064
2733613,воссозданному магменталю,2,397064
2733614,воссозданного магменталя,3,397064
2733615,воссозданным магменталем,4,397064
