ID,DeclinedWord,CaseIndex,DeclinedWordID
2669232,восторженного поклонника,3,386012
2669233,восторженным поклонником,4,386012
2669234,восторженном поклоннике,5,386012
2669235,восторженный поклонник,6,386012
2669236,восьминогой ярости,1,386013
2669237,восьминогой ярости,2,386013
2669238,восьминогую ярость,3,386013
2669239,восьминогой яростью,4,386013
2669240,восьминогой ярости,5,386013
2669241,восьминогая ярость,6,386013
2669242,воющего ветра,1,386014
2669243,воющему ветру,2,386014
2669244,воющий ветер,3,386014
2669245,воющим ветром,4,386014
2669246,воющем ветре,5,386014
2669247,воющий ветер,6,386014
2669248,врат воинов стихий,1,386015
2669249,вратам воинов стихий,2,386015
2669250,врата воинов стихий,3,386015
2669251,вратами воинов стихий,4,386015
2669252,вратах воинов стихий,5,386015
2669253,врата воинов стихий,6,386015
2669254,вредного слизнюка,1,386016
2669255,вредному слизнюку,2,386016
2669256,вредного слизнюка,3,386016
2669257,вредным слизнюком,4,386016
2669258,вредном слизнюке,5,386016
2669259,вредный слизнюк,6,386016
2669260,высокорогого вожака,1,386017
2669261,высокорогому вожаку,2,386017
2669262,высокорогого вожака,3,386017
2669263,высокорогим вожаком,4,386017
2669264,высокорогом вожаке,5,386017
2669265,высокорогий вожак,6,386017
2669266,Гаффа Рунический Тотем,1,386018
2669267,Гаффу Рунический Тотем,2,386018
2669268,Гаффа Рунический Тотем,3,386018
2669269,Гаффом Рунический Тотем,4,386018
2669270,Гаффе Рунический Тотем,5,386018
2669271,Гафф Рунический Тотем,6,386018
2669272,Гекля,1,386019
2669273,Геклю,2,386019
2669274,Гекля,3,386019
2669275,Геклем,4,386019
2669276,Геклем,5,386019
2669277,Гекль,6,386019
2669278,геликирского интенданта,1,386020
2669279,геликирскому интенданту,2,386020
2669280,геликирского интенданта,3,386020
2669281,геликирским интендантом,4,386020
2669282,геликирском интенданте,5,386020
2669283,геликирский интендант,6,386020
2669284,Герития,1,386021
2669285,Геритию,2,386021
2669286,Герития,3,386021
2669287,Геритием,4,386021
2669288,Геритии,5,386021
2669289,Геритий,6,386021
2669290,Гестеры,1,386022
2669291,Гестере,2,386022
2669292,Гестеру,3,386022
2669293,Гестерой,4,386022
2669294,Гестере,5,386022
2669295,Гестера,6,386022
2669296,Гиаси Ра'лара,1,386023
2669297,Гиаси Ра'лару,2,386023
2669298,Гиаси Ра'лара,3,386023
2669299,Гиаси Ра'ларом,4,386023
2669300,Гиаси Ра'ларе,5,386023
2669301,Гиаси Ра'лар,6,386023
2669302,Гиббла Шовчика,1,386024
2669303,Гибблу Шовчику,2,386024
2669304,Гиббла Шовчика,3,386024
2669305,Гибблом Шовчиком,4,386024
2669306,Гиббле Шовчике,5,386024
2669307,Гиббл Шовчик,6,386024
2669308,гиганта,1,386025
2669309,гиганту,2,386025
2669310,гиганта,3,386025
2669311,гигантом,4,386025
